발화문,의도
차갑게 해줘.,heat_off
차갑게 해봐라.,heat_off
이제 온열 꺼.,heat_off
온열 꺼봐라.,heat_off
온열 좀 꺼봐.,heat_off
너무덥네.,heat_off
더워.,heat_off
온열꺼.,heat_off
온열꺼봐.,heat_off
온열 좀 꺼줄래.,heat_off
온열을 꺼주세요.,heat_off
온열 끄기.,heat_off
온열 꺼줘.,heat_off
온열 끄세요.,heat_off
온열오프.,heat_off
온열 오프.,heat_off
온열 꺼줄래 너무 덥다.,heat_off
온열 꺼주라 덥다.,heat_off
더워요.,heat_off
덥습니다.,heat_off
요즘 너무 덥네요.,heat_off
진짜 덥네요.,heat_off
더운데요.,heat_off
진짜 덥네요.,heat_off
이제 더워져서 꺼주세요.,heat_off
온열 꺼요.,heat_off
이제 온열 꺼주세요.,heat_off
온열 오프해주세요.,heat_off
온열 그만할게요.,heat_off
온열을 켜줬으면 좋겠어.,heat_on
온열 켜줄래.,heat_on
온열 켜줘.,heat_on
온열 기능 켜줘.,heat_on
온열 기능 온.,heat_on
온열 켜.,heat_on
추워.,heat_on
춥다.,heat_on
추운 것 같아.,heat_on
따뜻하게 해줘.,heat_on
몸이 차가워.,heat_on
으슬으슬 추워.,heat_on
너무 추운 것 같아.,heat_on
진짜 너무 춥다.,heat_on
개추워.,heat_on
와 진짜 춥다.,heat_on
따뜻하게 해봐라.,heat_on
온열 좀 켜봐라.,heat_on
온열 온.,heat_on
온열 켜봐.,heat_on
온열 켜.,heat_on
너무 춥네.,heat_on
개춥네.,heat_on
아 진짜 추워.,heat_on
뜨뜨시 하게 해줘.,heat_on
뜨겁게 해봐.,heat_on
뜨거운 느낌을 줘봐.,heat_on
몸이 떨려.,heat_on
정말 춥네.,heat_on
추워요.,heat_on
춥습니다.,heat_on
춥네요.,heat_on
너무 추워요.,heat_on
온열켜.,heat_on
온열켜봐.,heat_on
온열을 켜주세요.,heat_on
온열 켜줘.,heat_on
온열온.,heat_on
온열 켜봐.,heat_on
온열 좀 켜.,heat_on
온열 켜봐.,heat_on
따뜻하게 해.,heat_on
따뜻하게 해줘.,heat_on
추운 것 같네.,heat_on
온열 꺼줘.,heat_off
온열 꺼.,heat_off
온열 기능 오프.,heat_off
온열 기능 꺼.,heat_off
온열 꺼줄래.,heat_off
더워.,heat_off
덥다.,heat_off
더운 것 같아.,heat_off
뜨거워.,heat_off
뜨겁다.,heat_off
개더워.,heat_off
너무 덥다.,heat_off
너무 더워.,heat_off
아 진짜 덥다.,heat_off
너무 더운데.,heat_off
너무 뜨거운데 차갑게 좀 해줄래.,heat_off
차갑게 해줘.,heat_off
차갑게 해봐라.,heat_off
이제 온열 꺼.,heat_off
온열 꺼봐라.,heat_off
온열 좀 꺼봐.,heat_off
너무덥네.,heat_off
더워.,heat_off
온열꺼.,heat_off
온열꺼봐.,heat_off
온열 좀 꺼줄래.,heat_off
온열을 꺼주세요.,heat_off
온열 끄기.,heat_off
온열 꺼줘.,heat_off
온열 끄세요.,heat_off
온열오프.,heat_off
온열 오프.,heat_off
온열 꺼줄래 너무 덥다.,heat_off
온열 꺼주라 덥다.,heat_off
더워요.,heat_off
덥습니다.,heat_off
요즘 너무 덥네요.,heat_off
진짜 덥네요.,heat_off
더운데요.,heat_off
진짜 덥네요.,heat_off
이제 더워져서 꺼주세요.,heat_off
온열 꺼요.,heat_off
이제 온열 꺼주세요.,heat_off
온열 오프해주세요.,heat_off
온열 그만할게요.,heat_off
온열을 켜줬으면 좋겠어.,heat_on
온열 켜줄래.,heat_on
온열 켜줘.,heat_on
온열 기능 켜줘.,heat_on
온열 기능 온.,heat_on
온열 켜.,heat_on
추워.,heat_on
춥다.,heat_on
추운 것 같아.,heat_on
따뜻하게 해줘.,heat_on
몸이 차가워.,heat_on
으슬으슬 추워.,heat_on
너무 추운 것 같아.,heat_on
진짜 너무 춥다.,heat_on
개추워.,heat_on
와 진짜 춥다.,heat_on
따뜻하게 해봐라.,heat_on
온열 좀 켜봐라.,heat_on
온열 온.,heat_on
온열 켜봐.,heat_on
온열 켜.,heat_on
너무 춥네.,heat_on
개춥네.,heat_on
아 진짜 추워.,heat_on
뜨뜨시 하게 해줘.,heat_on
뜨겁게 해봐.,heat_on
뜨거운 느낌을 줘봐.,heat_on
몸이 떨려.,heat_on
정말 춥네.,heat_on
추워요.,heat_on
춥습니다.,heat_on
춥네요.,heat_on
너무 추워요.,heat_on
온열켜.,heat_on
온열켜봐.,heat_on
온열을 켜주세요.,heat_on
온열 켜줘.,heat_on
온열온.,heat_on
온열 켜봐.,heat_on
온열 좀 켜.,heat_on
온열 켜봐.,heat_on
따뜻하게 해.,heat_on
따뜻하게 해줘.,heat_on
추운 것 같네.,heat_on
온열 꺼줘.,heat_off
온열 꺼.,heat_off
온열 기능 오프.,heat_off
온열 기능 꺼.,heat_off
온열 꺼줄래.,heat_off
더워.,heat_off
덥다.,heat_off
더운 것 같아.,heat_off
뜨거워.,heat_off
뜨겁다.,heat_off
개더워.,heat_off
너무 덥다.,heat_off
너무 더워.,heat_off
아 진짜 덥다.,heat_off
너무 더운데.,heat_off
너무 뜨거운데 차갑게 좀 해줄래.,heat_off
차갑게 해줘.,heat_off
차갑게 해봐라.,heat_off
이제 온열 꺼.,heat_off
온열 꺼봐라.,heat_off
온열 좀 꺼봐.,heat_off
너무덥네.,heat_off
더워.,heat_off
온열꺼.,heat_off
온열꺼봐.,heat_off
온열 좀 꺼줄래.,heat_off
온열을 꺼주세요.,heat_off
온열 끄기.,heat_off
온열 꺼줘.,heat_off
온열 끄세요.,heat_off
온열오프.,heat_off
온열 오프.,heat_off
온열 꺼줄래 너무 덥다.,heat_off
온열 꺼주라 덥다.,heat_off
더워요.,heat_off
덥습니다.,heat_off
요즘 너무 덥네요.,heat_off
진짜 덥네요.,heat_off
더운데요.,heat_off
진짜 덥네요.,heat_off
이제 더워져서 꺼주세요.,heat_off
온열 꺼요.,heat_off
이제 온열 꺼주세요.,heat_off
온열 오프해주세요.,heat_off
온열 그만할게요.,heat_off
온열을 켜줬으면 좋겠어.,heat_on
온열 켜줄래.,heat_on
온열 켜줘.,heat_on
온열 기능 켜줘.,heat_on
온열 기능 온.,heat_on
온열 켜.,heat_on
추워.,heat_on
춥다.,heat_on
추운 것 같아.,heat_on
따뜻하게 해줘.,heat_on
몸이 차가워.,heat_on
으슬으슬 추워.,heat_on
너무 추운 것 같아.,heat_on
진짜 너무 춥다.,heat_on
개추워.,heat_on
와 진짜 춥다.,heat_on
따뜻하게 해봐라.,heat_on
온열 좀 켜봐라.,heat_on
온열 온.,heat_on
온열 켜봐.,heat_on
온열 켜.,heat_on
너무 춥네.,heat_on
개춥네.,heat_on
아 진짜 추워.,heat_on
뜨뜨시 하게 해줘.,heat_on
뜨겁게 해봐.,heat_on
뜨거운 느낌을 줘봐.,heat_on
몸이 떨려.,heat_on
정말 춥네.,heat_on
추워요.,heat_on
춥습니다.,heat_on
춥네요.,heat_on
너무 추워요.,heat_on
온열켜.,heat_on
온열켜봐.,heat_on
온열을 켜주세요.,heat_on
온열 켜줘.,heat_on
온열온.,heat_on
온열 켜봐.,heat_on
온열 좀 켜.,heat_on
온열 켜봐.,heat_on
따뜻하게 해.,heat_on
따뜻하게 해줘.,heat_on
추운 것 같네.,heat_on
온열 꺼줘.,heat_off
온열 꺼.,heat_off
온열 기능 오프.,heat_off
온열 기능 꺼.,heat_off
온열 꺼줄래.,heat_off
더워.,heat_off
덥다.,heat_off
더운 것 같아.,heat_off
뜨거워.,heat_off
뜨겁다.,heat_off
개더워.,heat_off
너무 덥다.,heat_off
너무 더워.,heat_off
아 진짜 덥다.,heat_off
너무 더운데.,heat_off
너무 뜨거운데 차갑게 좀 해줄래.,heat_off
차갑게 해줘.,heat_off
차갑게 해봐라.,heat_off
이제 온열 꺼.,heat_off
온열 꺼봐라.,heat_off
온열 좀 꺼봐.,heat_off
너무덥네.,heat_off
더워.,heat_off
온열꺼.,heat_off
온열꺼봐.,heat_off
온열 좀 꺼줄래.,heat_off
온열을 꺼주세요.,heat_off
온열 끄기.,heat_off
온열 꺼줘.,heat_off
온열 끄세요.,heat_off
온열오프.,heat_off
온열 오프.,heat_off
온열 꺼줄래 너무 덥다.,heat_off
온열 꺼주라 덥다.,heat_off
더워요.,heat_off
덥습니다.,heat_off
요즘 너무 덥네요.,heat_off
진짜 덥네요.,heat_off
더운데요.,heat_off
진짜 덥네요.,heat_off
이제 더워져서 꺼주세요.,heat_off
온열 꺼요.,heat_off
이제 온열 꺼주세요.,heat_off
온열 오프해주세요.,heat_off
온열 그만할게요.,heat_off
전원 켜줘.,power_on
전원을 켜줘.,power_on
전원 온.,power_on
전원을 온.,power_on
전원 켜.,power_on
전원을 켜.,power_on
전원 켜주세요.,power_on
전원을 켜주세요.,power_on
전원 켜봐.,power_on
전원을 켜봐.,power_on
전원 키자.,power_on
전원을 키자.,power_on
전원 켜요.,power_on
전원을 켜요.,power_on
전원 켜줘.,power_on
전원을 켜줘.,power_on
전원 온.,power_on
전원을 온.,power_on
전원 켜.,power_on
전원을 켜.,power_on
전원 켜주세요.,power_on
전원을 켜주세요.,power_on
전원 켜봐.,power_on
전원을 켜봐.,power_on
전원 키자.,power_on
전원을 키자.,power_on
전원 켜요.,power_on
전원을 켜요.,power_on
전원 켜줘.,power_on
전원을 켜줘.,power_on
전원 온.,power_on
전원을 온.,power_on
전원 켜.,power_on
전원을 켜.,power_on
전원 켜주세요.,power_on
전원을 켜주세요.,power_on
전원 켜봐.,power_on
전원을 켜봐.,power_on
전원 키자.,power_on
전원을 키자.,power_on
전원 켜요.,power_on
전원을 켜요.,power_on
전원 꺼줘.,power_off
전원을 꺼줘.,power_off
전원 오프.,power_off
전원을 오프.,power_off
전원 꺼.,power_off
전원을 꺼.,power_off
전원 꺼주세요.,power_off
전원을 꺼주세요.,power_off
전원 꺼봐.,power_off
전원을 꺼봐.,power_off
전원 끄자.,power_off
전원을 끄자.,power_off
전원 꺼요.,power_off
전원을 꺼요.,power_off
전원 꺼줘.,power_off
전원을 꺼줘.,power_off
전원 오프.,power_off
전원을 오프.,power_off
전원 꺼.,power_off
전원을 꺼.,power_off
전원 꺼주세요.,power_off
전원을 꺼주세요.,power_off
전원 꺼봐.,power_off
전원을 꺼봐.,power_off
전원 끄자.,power_off
전원을 끄자.,power_off
전원 꺼요.,power_off
전원을 꺼요.,power_off
전원 꺼줘.,power_off
전원을 꺼줘.,power_off
전원 오프.,power_off
전원을 오프.,power_off
전원 꺼.,power_off
전원을 꺼.,power_off
전원 꺼주세요.,power_off
전원을 꺼주세요.,power_off
전원 꺼봐.,power_off
전원을 꺼봐.,power_off
전원 끄자.,power_off
전원을 끄자.,power_off
전원 꺼요.,power_off
전원을 꺼요.,power_off
전원 꺼줘.,power_off
전원을 꺼줘.,power_off
전원 오프.,power_off
전원을 오프.,power_off
전원 꺼.,power_off
전원을 꺼.,power_off
전원 꺼주세요.,power_off
전원을 꺼주세요.,power_off
전원 꺼봐.,power_off
전원을 꺼봐.,power_off
전원 끄자.,power_off
전원을 끄자.,power_off
전원 꺼요.,power_off
전원을 꺼요.,power_off
굿모닝모드 시작.,mode_goodmoring
굿모닝모드 시작해줘.,mode_goodmoring
굿모닝모드 시작해봐.,mode_goodmoring
굿모닝모드 스타트.,mode_goodmoring
굿데이모드 시작.,mode_goodday
굿데이모드 시작해줘.,mode_goodday
굿데이모드 시작해봐.,mode_goodday
굿데이모드 스타트.,mode_goodday
굿나잇모드 시작.,mode_goodnight
굿나잇모드 시작해줘.,mode_goodnight
굿나잇모드 시작해봐.,mode_goodnight
굿나잇모드 스타트.,mode_goodnight
굿모닝모드 시작.,mode_goodmoring
굿모닝모드 시작해줘.,mode_goodmoring
굿모닝모드 시작해봐.,mode_goodmoring
굿모닝모드 스타트.,mode_goodmoring
굿데이모드 시작.,mode_goodday
굿데이모드 시작해줘.,mode_goodday
굿데이모드 시작해봐.,mode_goodday
굿데이모드 스타트.,mode_goodday
굿나잇모드 시작.,mode_goodnight
굿나잇모드 시작해줘.,mode_goodnight
굿나잇모드 시작해봐.,mode_goodnight
굿나잇모드 스타트.,mode_goodnight
굿모닝모드 시작.,mode_goodmoring
굿모닝모드 시작해줘.,mode_goodmoring
굿모닝모드 시작해봐.,mode_goodmoring
굿모닝모드 스타트.,mode_goodmoring
굿데이모드 시작.,mode_goodday
굿데이모드 시작해줘.,mode_goodday
굿데이모드 시작해봐.,mode_goodday
굿데이모드 스타트.,mode_goodday
굿나잇모드 시작.,mode_goodnight
굿나잇모드 시작해줘.,mode_goodnight
굿나잇모드 시작해봐.,mode_goodnight
굿나잇모드 스타트.,mode_goodnight
굿모닝모드 시작.,mode_goodmoring
굿모닝모드 시작해줘.,mode_goodmoring
굿모닝모드 시작해봐.,mode_goodmoring
굿모닝모드 스타트.,mode_goodmoring
굿데이모드 시작.,mode_goodday
굿데이모드 시작해줘.,mode_goodday
굿데이모드 시작해봐.,mode_goodday
굿데이모드 스타트.,mode_goodday
굿나잇모드 시작.,mode_goodnight
굿나잇모드 시작해줘.,mode_goodnight
굿나잇모드 시작해봐.,mode_goodnight
굿나잇모드 스타트.,mode_goodnight
무중력 실행해줘.,recline_zerog
무중력 수행해줘.,recline_zerog
무중력 시작.,recline_zerog
무중력 시작해줘.,recline_zerog
무중력 스타트.,recline_zerog
무중력모드 실행해줘.,recline_zerog
무중력모드 수행해줘.,recline_zerog
무중력모드 해주세요.,recline_zerog
무중력 해주세요.,recline_zerog
무중력 해줘.,recline_zerog
무중력 해줄래.,recline_zerog
무중력모드 스타트.,recline_zerog
무중력 동작해.,recline_zerog
무중력 실행해.,recline_zerog
스윙 실행해줘.,recline_swing
스윙 수행해줘.,recline_swing
스윙 시작.,recline_swing
스윙 시작해줘.,recline_swing
스윙 스타트.,recline_swing
스윙 실행해줘.,recline_swing
스윙모드 수행해줘.,recline_swing
스윙모드 해주세요.,recline_swing
스윙 해주세요.,recline_swing
스윙 해줘.,recline_swing
스윙 해줄래.,recline_swing
스윙 스타트.,recline_swing
스윙 동작해.,recline_swing
스윙 실행해.,recline_swing
무중력 실행해줘.,recline_zerog
무중력 수행해줘.,recline_zerog
무중력 시작.,recline_zerog
무중력 시작해줘.,recline_zerog
무중력 스타트.,recline_zerog
무중력모드 실행해줘.,recline_zerog
무중력모드 수행해줘.,recline_zerog
무중력모드 해주세요.,recline_zerog
무중력 해주세요.,recline_zerog
무중력 해줘.,recline_zerog
무중력 해줄래.,recline_zerog
무중력모드 스타트.,recline_zerog
무중력 동작해.,recline_zerog
무중력 실행해.,recline_zerog
스윙 실행해줘.,recline_swing
스윙 수행해줘.,recline_swing
스윙 시작.,recline_swing
스윙 시작해줘.,recline_swing
스윙 스타트.,recline_swing
스윙 실행해줘.,recline_swing
스윙모드 수행해줘.,recline_swing
스윙모드 해주세요.,recline_swing
스윙 해주세요.,recline_swing
스윙 해줘.,recline_swing
스윙 해줄래.,recline_swing
스윙 스타트.,recline_swing
스윙 동작해.,recline_swing
스윙 실행해.,recline_swing
무중력 실행해줘.,recline_zerog
무중력 수행해줘.,recline_zerog
무중력 시작.,recline_zerog
무중력 시작해줘.,recline_zerog
무중력 스타트.,recline_zerog
무중력모드 실행해줘.,recline_zerog
무중력모드 수행해줘.,recline_zerog
무중력모드 해주세요.,recline_zerog
무중력 해주세요.,recline_zerog
무중력 해줘.,recline_zerog
무중력 해줄래.,recline_zerog
무중력모드 스타트.,recline_zerog
무중력 동작해.,recline_zerog
무중력 실행해.,recline_zerog
스윙 실행해줘.,recline_swing
스윙 수행해줘.,recline_swing
스윙 시작.,recline_swing
스윙 시작해줘.,recline_swing
스윙 스타트.,recline_swing
스윙 실행해줘.,recline_swing
스윙모드 수행해줘.,recline_swing
스윙모드 해주세요.,recline_swing
스윙 해주세요.,recline_swing
스윙 해줘.,recline_swing
스윙 해줄래.,recline_swing
스윙 스타트.,recline_swing
스윙 동작해.,recline_swing
스윙 실행해.,recline_swing
,
헐! 나 이벤트에 당첨 됐어.,neutral
내가 좋아하는 인플루언서가 이벤트를 하더라고. 그래서 그냥 신청 한번 해봤지.,neutral
"한 명 뽑는 거였는데, 그게 바로 내가 된 거야.",neutral
"당연히 마음에 드는 선물이니깐, 이벤트에 내가 신청 한번 해본 거지. 비싼 거야. 그래서 못 산 향수야.",neutral
에피타이저 정말 좋아해. 그 것도 괜찮은 생각인 것 같애.,neutral
난 부페 형식의 음식들도 정말 좋아해. 그 것도 좀 알려 줘.,neutral
응. 완전히 끝난 거야. 한 달 동안 주말에 쉬지도 못하고 일만 했거든.,neutral
"신나는 음악 듣는 것도 좋고, 어디 여행 가고 싶고 이 것 저 것 다 해보고 싶어.",neutral
친구들도 내 연락 기다리고 있을 텐데 내가 까먹고 있었네?,neutral
그래. 일단은 친구들부터 만나서 여행 계획에 대해서 얘기 좀 해봐야 되겠어.,neutral
나 요즘 너무 우울해 죽겠어.,neutral
맞아. 사람은 나가서 활동을 해야 된다고.,neutral
좀 활기 있는 영화로 좀 부탁할게.,neutral
내가 좋아하는 유튜버가 좋은 제품이라고 하길래 나도 샀지. 그런데 그게 돈 받고 하는 광고였대잖아.,neutral
그래서 사람들이 증거 사진을 올렸더니 그 때서야 광고였다고 미안하다고 하는 거야.,neutral
처음부터 자기 잘못을 알고 미안하다고 했으면 화가 이렇게 나진 않았을 거야. 사람들이 증거를 올리니까 그 때서야 사과하는 게 진정성이 느껴지지가 않아.,neutral
아니. 이제부터 자랑 한번 해봐야지.,neutral
내 휴가가 엉망진창이 돼버렸어.,neutral
휴가 시작함과 동시에 장마도 같이 시작해버렸어. 그래서 하루 종일 비가 와.,neutral
